0.2320793,-0.48,4.06,0.59
0.2331591,-0.48,4.06,0.59
0.2343725,-0.48,4.06,0.59
0.2353937,-0.48,4.06,0.59
0.2363609,-0.48,4.06,0.59
0.2373185,-0.48,4.06,0.59
0.2382716,-0.48,4.06,0.59
0.2392314,-0.48,4.06,0.59
0.2401636,-0.48,4.06,0.59
0.2411083,-0.48,4.06,0.59
0.2420672,-0.48,4.06,0.59
0.24301,-0.48,4.06,0.59
0.2439539,-0.24,4.78,0.59
0.2449109,-0.24,4.78,0.59
0.245906,-0.24,4.78,0.59
0.2468371,-0.24,4.78,0.59
0.2478097,-0.24,4.78,0.59
0.2487531,-0.24,4.78,0.59
0.2498246,-0.24,4.78,0.59
0.2507155,-0.24,4.78,0.59
0.2515967,-0.24,4.78,0.59
0.2525461,-0.24,4.78,0.59
0.254033,-0.24,4.78,0.59
0.2550476,-0.24,4.78,0.59
0.255997,-0.24,4.78,0.59
0.2569638,-0.24,4.78,0.59
0.2579072,-0.24,4.78,0.59
0.258877,-0.24,4.78,0.59
0.2598316,-0.24,5.26,0.35
0.2607807,-0.24,5.26,0.35
0.2617567,-0.24,5.26,0.35
0.262763,-0.24,5.26,0.35
0.2639927,-0.24,5.26,0.35
0.2651865,-0.24,5.26,0.35
0.2663946,-0.24,5.26,0.35
0.2676206,-0.24,5.26,0.35
0.2688194,-0.24,5.26,0.35
0.2702406,-0.24,5.26,0.35
0.2765014,-0.24,6.46,0.35
0.2782416,-0.24,6.46,0.35
0.279963,-0.24,6.46,0.35
0.2818157,-0.24,6.46,0.35
0.2837408,-0.24,6.46,0.35
0.2850185,-0.24,6.46,0.35
0.28601,-0.24,6.46,0.35
0.2870148,-0.24,6.46,0.35
0.2881316,-0.24,6.46,0.35
0.2890695,-0.24,6.46,0.35
0.2900504,-0.24,6.46,0.35
0.2910313,-0.24,6.46,0.35
0.2921919,-0.24,6.7,0.35
0.2933728,-0.24,6.7,0.35
0.2944961,-0.24,6.7,0.35
0.295506,-0.24,6.7,0.35
0.2962818,-0.24,6.7,0.35
0.2970496,-0.24,6.7,0.35
0.2978682,-0.24,6.7,0.35
0.2986599,-0.24,6.7,0.35
0.2995091,-0.24,6.7,0.35
0.3003399,-0.24,6.7,0.35
0.3011203,-0.24,6.7,0.35
0.3018321,-0.24,6.7,0.35
0.3025432,-0.24,6.7,0.35
0.30328,-0.24,6.7,0.35
0.3040039,-0.24,6.7,0.35
0.3047752,-0.24,6.7,0.35
0.3056671,-0.24,6.7,0.35
0.3069972,-0.24,6.7,0.35
0.3081215,-0.24,7.42,0.35
0.3091231,-0.24,7.42,0.35
0.3101391,-0.24,7.42,0.35
0.3111032,-0.24,7.42,0.35
0.3123954,-0.24,7.42,0.35
0.3134334,-0.24,7.42,0.35
0.3144158,-0.24,7.42,0.35
0.3153722,-0.24,7.42,0.35
0.3165428,-0.24,7.42,0.35
0.3179029,-0.24,7.42,0.35
0.3189511,-0.24,7.42,0.35
0.3198921,-0.24,7.42,0.35
0.3208633,-0.24,7.42,0.35
0.3218607,-0.24,7.42,0.35
0.3227278,-0.24,7.42,0.35
0.3235738,-0.24,7.42,0.35
0.3242934,-0.24,8.62,0.11
0.3250426,-0.24,8.62,0.11
0.3257199,-0.24,8.62,0.11
0.3265526,-0.24,8.62,0.11
0.3273823,-0.24,8.62,0.11
0.3280588,-0.24,8.62,0.11
0.3289988,-0.24,8.62,0.11
0.3296735,-0.24,8.62,0.11
0.3304426,-0.24,8.62,0.11
0.3312433,-0.24,8.62,0.11
0.3321459,-0.24,8.62,0.11
0.332925,-0.24,8.62,0.11
0.3340934,-0.24,8.62,0.11
0.3347611,-0.24,8.62,0.11
0.3356275,-0.24,8.62,0.11
0.3363427,-0.24,8.62,0.11
0.3370234,-0.24,8.62,0.11
0.3379145,-0.24,8.62,0.11
0.3385708,-0.24,8.62,0.11
0.3393175,-0.24,8.62,0.11
0.3401872,-0.24,9.58,0.11
0.3410985,-0.24,9.58,0.11
0.3420553,-0.24,9.58,0.11
0.3427147,-0.24,9.58,0.11
0.343428,-0.24,9.58,0.11
0.3440824,-0.24,9.58,0.11
0.3450345,-0.24,9.58,0.11
0.3457133,-0.24,9.58,0.11
0.34651,-0.24,9.58,0.11
0.3472697,-0.24,9.58,0.11
0.3479909,-0.24,9.58,0.11
0.3486657,-0.24,9.58,0.11
0.3493262,-0.24,9.58,0.11
0.3501155,-0.24,9.58,0.11
0.3510072,-0.24,9.58,0.11
0.3516652,-0.24,9.58,0.11
0.3523142,-0.24,9.58,0.11
0.3530525,-0.24,9.58,0.11
0.3540638,-0.24,9.58,0.11
0.354982,-0.24,9.58,0.11
0.3556788,-0.24,10.06,-0.13
0.3563383,-0.24,10.06,-0.13
0.3570385,-0.24,10.06,-0.13
0.3579818,-0.24,10.06,-0.13
0.3586994,-0.24,10.06,-0.13
0.3594681,-0.24,10.06,-0.13
0.3601449,-0.24,10.06,-0.13
0.3608425,-0.24,10.06,-0.13
0.3615356,-0.24,10.06,-0.13
0.3622136,-0.24,10.06,-0.13
0.3628873,-0.24,10.06,-0.13
0.3635576,-0.24,10.06,-0.13
0.3642489,-0.24,10.06,-0.13
0.365165,-0.24,10.06,-0.13
0.3658448,-0.24,10.06,-0.13
0.366657,-0.24,10.06,-0.13
0.367363,-0.24,10.06,-0.13
0.3680436,-0.24,10.06,-0.13
0.3687917,-0.24,10.06,-0.13
0.3695811,-0.24,10.06,-0.13
0.3702685,-0.24,10.06,-0.13
0.3709528,-0.24,10.06,-0.13
0.3716889,-0.24,11.26,-0.13
0.3723755,-0.24,11.26,-0.13
0.3733468,-0.24,11.26,-0.13
0.374053,-0.24,11.26,-0.13
0.3747423,-0.24,11.26,-0.13
0.3754857,-0.24,11.26,-0.13
0.3762274,-0.24,11.26,-0.13
0.3769593,-0.24,11.26,-0.13
0.3776809,-0.24,11.26,-0.13
0.3783668,-0.24,11.26,-0.13
0.3790438,-0.24,11.26,-0.13
0.3797285,-0.24,11.26,-0.13
0.3804113,-0.24,11.26,-0.13
0.3810775,-0.24,11.26,-0.13
0.381749,-0.24,11.26,-0.13
0.382413,-0.24,11.26,-0.13
0.3833257,-0.24,11.26,-0.13
0.3840184,-0.24,11.26,-0.13
0.3847075,-0.24,11.26,-0.13
0.385373,-0.24,11.26,-0.13
0.3860396,-0.24,11.26,-0.13
0.3867177,-0.24,11.26,-0.13
0.3878712,-0.24,11.98,-0.13
0.3888976,-0.24,11.98,-0.13
0.3896184,-0.24,11.98,-0.13
0.3902755,-0.24,11.98,-0.13
0.3909292,-0.24,11.98,-0.13
0.3915967,-0.24,11.98,-0.13
0.392254,-0.24,11.98,-0.13
0.3929166,-0.24,11.98,-0.13
0.3936254,-0.24,11.98,-0.13
0.3942842,-0.24,11.98,-0.13
0.3949602,-0.24,11.98,-0.13
0.3956338,-0.24,11.98,-0.13
0.3962987,-0.24,11.98,-0.13
0.396976,-0.24,11.98,-0.13
0.3976519,-0.24,11.98,-0.13
0.3983365,-0.24,11.98,-0.13
0.3990525,-0.24,11.98,-0.13
0.399785,-0.24,11.98,-0.13
0.4005616,-0.24,11.98,-0.13
0.401264,-0.24,11.98,-0.13
0.4019522,-0.24,11.98,-0.13
0.4026616,-0.24,11.98,-0.13
0.4034012,-0.24,11.98,-0.13
0.4040793,-0.48,12.7,-0.13
0.4047745,-0.48,12.7,-0.13
0.4054856,-0.48,12.7,-0.13
0.4061636,-0.48,12.7,-0.13
0.4068259,-0.48,12.7,-0.13
0.4075235,-0.48,12.7,-0.13
0.4081935,-0.48,12.7,-0.13
0.4089107,-0.48,12.7,-0.13
0.4095993,-0.48,12.7,-0.13
0.4102839,-0.48,12.7,-0.13
0.4109647,-0.48,12.7,-0.13
0.411644,-0.48,12.7,-0.13
0.4123215,-0.48,12.7,-0.13
0.4130018,-0.48,12.7,-0.13
0.4136672,-0.48,12.7,-0.13
0.4143395,-0.48,12.7,-0.13
0.4150016,-0.48,12.7,-0.13
0.4156689,-0.48,12.7,-0.13
0.4164218,-0.48,12.7,-0.13
0.4171215,-0.48,12.7,-0.13
0.4177855,-0.48,12.7,-0.13
0.4184383,-0.48,12.7,-0.13
0.419107,-0.48,12.7,-0.13
0.4198131,-0.48,13.18,-0.37
0.4204957,-0.48,13.18,-0.37
0.4211862,-0.48,13.18,-0.37
0.4218972,-0.48,13.18,-0.37
0.4225731,-0.48,13.18,-0.37
0.423327,-0.48,13.18,-0.37
0.4245625,-0.48,13.18,-0.37
0.425259,-0.48,13.18,-0.37
0.4259169,-0.48,13.18,-0.37
0.4265706,-0.48,13.18,-0.37
0.4272212,-0.48,13.18,-0.37
0.4278681,-0.48,13.18,-0.37
0.428517,-0.48,13.18,-0.37
0.4291676,-0.48,13.18,-0.37
0.4298197,-0.48,13.18,-0.37
0.4304751,-0.48,13.18,-0.37
0.4311251,-0.48,13.18,-0.37
0.4317803,-0.48,13.18,-0.37
0.4324482,-0.48,13.18,-0.37
0.433195,-0.48,13.18,-0.37
0.4339802,-0.48,13.18,-0.37
0.43466,-0.48,13.18,-0.37
0.4355667,-0.48,13.18,-0.37
0.4365372,-0.24,13.66,-0.37
0.4375442,-0.24,13.66,-0.37
0.4385272,-0.24,13.66,-0.37
0.4394926,-0.24,13.66,-0.37
0.4404342,-0.24,13.66,-0.37
0.441356,-0.24,13.66,-0.37
0.4422849,-0.24,13.66,-0.37
0.4432037,-0.24,13.66,-0.37
0.4441319,-0.24,13.66,-0.37
0.4450936,-0.24,13.66,-0.37
0.446025,-0.24,13.66,-0.37
0.4469465,-0.24,13.66,-0.37
0.4478869,-0.24,13.66,-0.37
0.4488148,-0.24,13.66,-0.37
0.4497864,-0.24,13.66,-0.37
0.4506723,-0.24,13.66,-0.37
0.4513822,-0.24,13.66,-0.37
0.452097,-0.24,14.38,-0.37
0.452805,-0.24,14.38,-0.37
0.4535014,-0.24,14.38,-0.37
0.4541817,-0.24,14.38,-0.37
0.4548362,-0.24,14.38,-0.37
0.4555413,-0.24,14.38,-0.37
0.4561919,-0.24,14.38,-0.37
0.4568971,-0.24,14.38,-0.37
0.4575628,-0.24,14.38,-0.37
0.4582063,-0.24,14.38,-0.37
0.4588611,-0.24,14.38,-0.37
0.4595084,-0.24,14.38,-0.37
0.4601575,-0.24,14.38,-0.37
0.4608144,-0.24,14.38,-0.37
0.4614612,-0.24,14.38,-0.37
0.4621059,-0.24,14.38,-0.37
0.4627594,-0.24,14.38,-0.37
0.4634043,-0.24,14.38,-0.37
0.4640479,-0.24,14.38,-0.37
0.4647868,-0.24,14.38,-0.37
0.4654515,-0.24,14.38,-0.37
0.4661212,-0.24,14.38,-0.37
0.4668237,-0.24,14.38,-0.37
0.4675912,-0.24,14.38,-0.37
0.468279,-0.48,15.1,-0.37
0.4690046,-0.48,15.1,-0.37
0.4696731,-0.48,15.1,-0.37
0.4703334,-0.48,15.1,-0.37
0.4710009,-0.48,15.1,-0.37
0.4717386,-0.48,15.1,-0.37
0.4724162,-0.48,15.1,-0.37
0.4730765,-0.48,15.1,-0.37
0.4737279,-0.48,15.1,-0.37
0.4743805,-0.48,15.1,-0.37
0.4750314,-0.48,15.1,-0.37
0.4757001,-0.48,15.1,-0.37
0.4763906,-0.48,15.1,-0.37
0.4771159,-0.48,15.1,-0.37
0.477804,-0.48,15.1,-0.37
0.4785087,-0.48,15.1,-0.37
0.4791759,-0.48,15.1,-0.37
0.4798466,-0.48,15.1,-0.37
0.4805347,-0.48,15.1,-0.37
0.4812152,-0.48,15.1,-0.37
0.4818877,-0.48,15.1,-0.37
0.4825651,-0.48,15.1,-0.37
0.4832497,-0.48,15.1,-0.37
0.4839379,-0.24,15.82,-0.37
0.4846313,-0.24,15.82,-0.37
0.4853042,-0.24,15.82,-0.37
0.4859923,-0.24,15.82,-0.37
0.4866916,-0.24,15.82,-0.37
0.4874436,-0.24,15.82,-0.37
0.4883543,-0.24,15.82,-0.37
0.4890723,-0.24,15.82,-0.37
0.489777,-0.24,15.82,-0.37
0.4904857,-0.24,15.82,-0.37
0.4911671,-0.24,15.82,-0.37
0.4918419,-0.24,15.82,-0.37
0.4925207,-0.24,15.82,-0.37
0.4931948,-0.24,15.82,-0.37
0.4938723,-0.24,15.82,-0.37
0.4945487,-0.24,15.82,-0.37
0.4952176,-0.24,15.82,-0.37
0.4958862,-0.24,15.82,-0.37
0.4965561,-0.24,15.82,-0.37
0.4972253,-0.24,15.82,-0.37
0.4979276,-0.24,15.82,-0.37
0.4986167,-0.24,15.82,-0.37
0.499308,-0.24,15.82,-0.37
0.5000697,-0.24,16.54,-0.85
0.5007963,-0.24,16.54,-0.85
0.5015155,-0.24,16.54,-0.85
0.5022167,-0.24,16.54,-0.85
0.5029066,-0.24,16.54,-0.85
0.5036487,-0.24,16.54,-0.85
0.5043235,-0.24,16.54,-0.85
0.5050166,-0.24,16.54,-0.85
0.5056876,-0.24,16.54,-0.85
0.5063647,-0.24,16.54,-0.85
0.507039,-0.24,16.54,-0.85
0.5077203,-0.24,16.54,-0.85
0.5083929,-0.24,16.54,-0.85
0.5090702,-0.24,16.54,-0.85
0.5097418,-0.24,16.54,-0.85
0.5104243,-0.24,16.54,-0.85
0.5111096,-0.24,16.54,-0.85
0.5118038,-0.24,16.54,-0.85
0.5124846,-0.24,16.54,-0.85
0.5131469,-0.24,16.54,-0.85
0.5138214,-0.24,16.54,-0.85
0.5145045,-0.24,16.54,-0.85
0.5151652,-0.24,16.54,-0.85
0.5158611,-0.24,17.02,-1.09
0.5166111,-0.24,17.02,-1.09
0.5172909,-0.24,17.02,-1.09
0.5179753,-0.24,17.02,-1.09
0.5186667,-0.24,17.02,-1.09
0.519371,-0.24,17.02,-1.09
0.5201083,-0.24,17.02,-1.09
0.5208359,-0.24,17.02,-1.09
0.5215491,-0.24,17.02,-1.09
0.5222961,-0.24,17.02,-1.09
0.5230262,-0.24,17.02,-1.09
0.5237499,-0.24,17.02,-1.09
0.5244831,-0.24,17.02,-1.09
0.5252084,-0.24,17.02,-1.09
0.5258904,-0.24,17.02,-1.09
0.5265685,-0.24,17.02,-1.09
0.5272468,-0.24,17.02,-1.09
0.5279218,-0.24,17.02,-1.09
0.5285899,-0.24,17.02,-1.09
0.529257,-0.24,17.02,-1.09
0.5299214,-0.24,17.02,-1.09
0.5305931,-0.24,17.02,-1.09
0.5313067,-0.24,17.02,-1.09
0.5320071,-0.24,17.74,-1.09
0.5327077,-0.24,17.74,-1.09
0.533429,-0.24,17.74,-1.09
0.534156,-0.24,17.74,-1.09
0.5348678,-0.24,17.74,-1.09
0.5356008,-0.24,17.74,-1.09
0.5363019,-0.24,17.74,-1.09
0.5370041,-0.24,17.74,-1.09
0.5377261,-0.24,17.74,-1.09
0.5384108,-0.24,17.74,-1.09
0.5390901,-0.24,17.74,-1.09
0.5397676,-0.24,17.74,-1.09
0.540464,-0.24,17.74,-1.09
0.5411403,-0.24,17.74,-1.09
0.5418321,-0.24,17.74,-1.09
0.54252,-0.24,17.74,-1.09
0.5432082,-0.24,17.74,-1.09
0.5438853,-0.24,17.74,-1.09
0.5445648,-0.24,17.74,-1.09
0.5452269,-0.24,17.74,-1.09
0.5459026,-0.24,17.74,-1.09
0.5465741,-0.24,17.74,-1.09
0.5472598,-0.24,17.74,-1.09
0.5479611,-0.24,18.46,-1.09
0.5486606,-0.24,18.46,-1.09
0.5493238,-0.24,18.46,-1.09
0.549997,-0.24,18.46,-1.09
0.5506732,-0.24,18.46,-1.09
0.5514042,-0.24,18.46,-1.09
0.5521158,-0.24,18.46,-1.09
0.5528194,-0.24,18.46,-1.09
0.553506,-0.24,18.46,-1.09
0.5542147,-0.24,18.46,-1.09
0.5549053,-0.24,18.46,-1.09
0.5556031,-0.24,18.46,-1.09
0.5562934,-0.24,18.46,-1.09
0.5569788,-0.24,18.46,-1.09
0.5576553,-0.24,18.46,-1.09
0.5583338,-0.24,18.46,-1.09
0.5589963,-0.24,18.46,-1.09
0.5596682,-0.24,18.46,-1.09
0.5603321,-0.24,18.46,-1.09
0.5610202,-0.24,18.46,-1.09
0.5616925,-0.24,18.46,-1.09
0.5623671,-0.24,18.46,-1.09
0.563035,-0.24,18.46,-1.09
0.5637556,-0.24,19.42,-1.33
0.5644609,-0.24,19.42,-1.33
0.5651871,-0.24,19.42,-1.33
0.5658963,-0.24,19.42,-1.33
0.5666146,-0.24,19.42,-1.33
0.5673303,-0.24,19.42,-1.33
0.568027,-0.24,19.42,-1.33
0.5687331,-0.24,19.42,-1.33
0.5694286,-0.24,19.42,-1.33
0.5701088,-0.24,19.42,-1.33
0.57078,-0.24,19.42,-1.33
0.5714558,-0.24,19.42,-1.33
0.5721275,-0.24,19.42,-1.33
0.5728055,-0.24,19.42,-1.33
0.573485,-0.24,19.42,-1.33
0.5741515,-0.24,19.42,-1.33
0.5748307,-0.24,19.42,-1.33
0.5755139,-0.24,19.42,-1.33
0.5761936,-0.24,19.42,-1.33
0.5768781,-0.24,19.42,-1.33
0.5775563,-0.24,19.42,-1.33
0.5782436,-0.24,19.42,-1.33
0.5789228,-0.24,19.42,-1.33
0.5796426,-0.24,20.38,-1.33
0.5803231,-0.24,20.38,-1.33
0.5810206,-0.24,20.38,-1.33
0.5816851,-0.24,20.38,-1.33
0.5823634,-0.24,20.38,-1.33
0.5832216,-0.24,20.38,-1.33
0.5839874,-0.24,20.38,-1.33
0.5847477,-0.24,20.38,-1.33
0.5855118,-0.24,20.38,-1.33
0.5862268,-0.24,20.38,-1.33
0.5869423,-0.24,20.38,-1.33
0.5876868,-0.24,20.38,-1.33
0.5884451,-0.24,20.38,-1.33
0.5891746,-0.24,20.38,-1.33
0.5899079,-0.24,20.38,-1.33
0.5906382,-0.24,20.38,-1.33
0.5913638,-0.24,20.38,-1.33
0.5920538,-0.24,20.38,-1.33
0.5927283,-0.24,20.38,-1.33
0.5934276,-0.24,20.38,-1.33
0.5940971,-0.24,20.38,-1.33
0.594758,-0.24,20.38,-1.33
0.5954432,-0.24,20.38,-1.33
0.5961113,-0.48,20.86,-1.09
0.596825,-0.48,20.86,-1.09
0.597518,-0.48,20.86,-1.09
0.5982002,-0.48,20.86,-1.09
0.5988887,-0.48,20.86,-1.09
0.5996524,-0.48,20.86,-1.09
0.6003458,-0.48,20.86,-1.09
0.6010485,-0.48,20.86,-1.09
0.601757,-0.48,20.86,-1.09
0.602449,-0.48,20.86,-1.09
0.6031474,-0.48,20.86,-1.09
0.6038478,-0.48,20.86,-1.09
0.6045262,-0.48,20.86,-1.09
0.6052018,-0.48,20.86,-1.09
0.6058803,-0.48,20.86,-1.09
0.6065627,-0.48,20.86,-1.09
0.6072395,-0.48,20.86,-1.09
0.6079356,-0.48,20.86,-1.09
0.6086391,-0.48,20.86,-1.09
0.60931,-0.48,20.86,-1.09
0.6099918,-0.48,20.86,-1.09
0.610684,-0.48,20.86,-1.09
0.6114001,-0.48,20.86,-1.09
0.6120889,-0.24,21.58,-1.33
0.6128013,-0.24,21.58,-1.33
0.6135069,-0.24,21.58,-1.33
0.6141609,-0.24,21.58,-1.33
0.6148494,-0.24,21.58,-1.33
0.6155747,-0.24,21.58,-1.33
0.6162713,-0.24,21.58,-1.33
0.6169725,-0.24,21.58,-1.33
0.6176562,-0.24,21.58,-1.33
0.6183433,-0.24,21.58,-1.33
